tmdb_id,nominee,year,festival,category,won,movie_title
0,Kevin Spacey,2004,Golden Globe,Best Actor (Comedy/Musical),false,Beyond the Sea
0,Hilary Swank,2004,Golden Globe,Best Actress (Drama),true,Million Dollar Baby
0,Scarlett Johansson,2004,Golden Globe,Best Actress (Drama),false,A Love Song for Bobby Long
0,Nicole Kidman,2004,Golden Globe,Best Actress (Drama),false,Birth
0,Imelda Staunton,2004,Golden Globe,Best Actress (Drama),false,Vera Drake
0,Uma Thurman,2004,Golden Globe,Best Actress (Drama),false,Kill Bill: Vol. 2
0,Annette Bening,2004,Golden Globe,Best Actress (Comedy/Musical),true,Being Julia
0,Ashley Judd,2004,Golden Globe,Best Actress (Comedy/Musical),false,De-Lovely
0,Emmy Rossum,2004,Golden Globe,Best Actress (Comedy/Musical),false,The Phantom of the Opera
0,Kate Winslet,2004,Golden Globe,Best Actress (Comedy/Musical),false,Eternal Sunshine of the Spotless Mind
0,Renée Zellweger,2004,Golden Globe,Best Actress (Comedy/Musical),false,Bridget Jones: The Edge of Reason
0,Peter Jackson,2003,Golden Globe,Best Director,true,The Lord of the Rings: The Return of the King
0,Sofia Coppola,2003,Golden Globe,Best Director,false,Lost in Translation
0,Clint Eastwood,2003,Golden Globe,Best Director,false,Mystic River
0,Anthony Minghella,2003,Golden Globe,Best Director,false,Cold Mountain
0,Peter Weir,2003,Golden Globe,Best Director,false,Master and Commander
0,Sean Penn,2003,Golden Globe,Best Actor (Drama),true,Mystic River
0,Russell Crowe,2003,Golden Globe,Best Actor (Drama),false,Master and Commander
0,Tom Cruise,2003,Golden Globe,Best Actor (Drama),false,The Last Samurai
0,Ben Kingsley,2003,Golden Globe,Best Actor (Drama),false,House of Sand and Fog
0,Jude Law,2003,Golden Globe,Best Actor (Drama),false,Cold Mountain
0,Bill Murray,2003,Golden Globe,Best Actor (Comedy/Musical),true,Lost in Translation
0,Jack Black,2003,Golden Globe,Best Actor (Comedy/Musical),false,School of Rock
0,Johnny Depp,2003,Golden Globe,Best Actor (Comedy/Musical),false,Pirates of the Caribbean: The Curse of the Black Pearl
0,Jack Nicholson,2003,Golden Globe,Best Actor (Comedy/Musical),false,Something's Gotta Give
0,Billy Bob Thornton,2003,Golden Globe,Best Actor (Comedy/Musical),false,Bad Santa
0,Charlize Theron,2003,Golden Globe,Best Actress (Drama),true,Monster
0,Cate Blanchett,2003,Golden Globe,Best Actress (Drama),false,Veronica Guerin
0,Scarlett Johansson,2003,Golden Globe,Best Actress (Drama),false,Girl with a Pearl Earring
0,Nicole Kidman,2003,Golden Globe,Best Actress (Drama),false,Cold Mountain
0,Uma Thurman,2003,Golden Globe,Best Actress (Drama),false,Kill Bill: Vol. 1
0,Evan Rachel Wood,2003,Golden Globe,Best Actress (Drama),false,Thirteen
0,Diane Keaton,2003,Golden Globe,Best Actress (Comedy/Musical),true,Something's Gotta Give
0,Jamie Lee Curtis,2003,Golden Globe,Best Actress (Comedy/Musical),false,Freaky Friday
0,Scarlett Johansson,2003,Golden Globe,Best Actress (Comedy/Musical),false,Lost in Translation
0,Diane Lane,2003,Golden Globe,Best Actress (Comedy/Musical),false,Under the Tuscan Sun
0,Helen Mirren,2003,Golden Globe,Best Actress (Comedy/Musical),false,Calendar Girls
0,Martin Scorsese,2002,Golden Globe,Best Director,true,Gangs of New York
0,Pedro Almodóvar,2002,Golden Globe,Best Director,false,Talk to Her
0,Stephen Daldry,2002,Golden Globe,Best Director,false,The Hours
0,Peter Jackson,2002,Golden Globe,Best Director,false,The Lord of the Rings: The Two Towers
0,Rob Marshall,2002,Golden Globe,Best Director,false,Chicago
0,Alexander Payne,2002,Golden Globe,Best Director,false,About Schmidt
0,Jack Nicholson,2002,Golden Globe,Best Actor (Drama),true,About Schmidt
0,Adrien Brody,2002,Golden Globe,Best Actor (Drama),false,The Pianist
0,Michael Caine,2002,Golden Globe,Best Actor (Drama),false,The Quiet American
0,Daniel Day-Lewis,2002,Golden Globe,Best Actor (Drama),false,Gangs of New York
0,Leonardo DiCaprio,2002,Golden Globe,Best Actor (Drama),false,Catch Me If You Can
0,Richard Gere,2002,Golden Globe,Best Actor (Comedy/Musical),true,Chicago
0,Nicolas Cage,2002,Golden Globe,Best Actor (Comedy/Musical),false,Adaptation
0,Kieran Culkin,2002,Golden Globe,Best Actor (Comedy/Musical),false,Igby Goes Down
0,Hugh Grant,2002,Golden Globe,Best Actor (Comedy/Musical),false,About a Boy
0,Adam Sandler,2002,Golden Globe,Best Actor (Comedy/Musical),false,Punch-Drunk Love
0,Nicole Kidman,2002,Golden Globe,Best Actress (Drama),true,The Hours
0,Salma Hayek,2002,Golden Globe,Best Actress (Drama),false,Frida
0,Diane Lane,2002,Golden Globe,Best Actress (Drama),false,Unfaithful
0,Julianne Moore,2002,Golden Globe,Best Actress (Drama),false,Far from Heaven
0,Meryl Streep,2002,Golden Globe,Best Actress (Drama),false,The Hours
0,Renée Zellweger,2002,Golden Globe,Best Actress (Comedy/Musical),true,Chicago
0,Maggie Gyllenhaal,2002,Golden Globe,Best Actress (Comedy/Musical),false,Secretary
0,Goldie Hawn,2002,Golden Globe,Best Actress (Comedy/Musical),false,The Banger Sisters
0,Nia Vardalos,2002,Golden Globe,Best Actress (Comedy/Musical),false,My Big Fat Greek Wedding
0,Catherine Zeta-Jones,2002,Golden Globe,Best Actress (Comedy/Musical),false,Chicago
0,Robert Altman,2001,Golden Globe,Best Director,true,Gosford Park
0,Ron Howard,2001,Golden Globe,Best Director,false,A Beautiful Mind
0,Peter Jackson,2001,Golden Globe,Best Director,false,The Lord of the Rings: The Fellowship of the Ring
0,Baz Luhrmann,2001,Golden Globe,Best Director,false,Moulin Rouge!
0,David Lynch,2001,Golden Globe,Best Director,false,Mulholland Drive
0,Steven Spielberg,2001,Golden Globe,Best Director,false,A.I. Artificial Intelligence
0,Russell Crowe,2001,Golden Globe,Best Actor (Drama),true,A Beautiful Mind
0,Will Smith,2001,Golden Globe,Best Actor (Drama),false,Ali
0,Kevin Spacey,2001,Golden Globe,Best Actor (Drama),false,The Shipping News
0,Billy Bob Thornton,2001,Golden Globe,Best Actor (Drama),false,The Man Who Wasn't There
0,Denzel Washington,2001,Golden Globe,Best Actor (Drama),false,Training Day
0,Gene Hackman,2001,Golden Globe,Best Actor (Comedy/Musical),true,The Royal Tenenbaums
0,Hugh Jackman,2001,Golden Globe,Best Actor (Comedy/Musical),false,Kate & Leopold
0,Ewan McGregor,2001,Golden Globe,Best Actor (Comedy/Musical),false,Moulin Rouge!
0,John Cameron Mitchell,2001,Golden Globe,Best Actor (Comedy/Musical),false,Hedwig and the Angry Inch
0,Billy Bob Thornton,2001,Golden Globe,Best Actor (Comedy/Musical),false,Bandits
0,Sissy Spacek,2001,Golden Globe,Best Actress (Drama),true,In the Bedroom
0,Halle Berry,2001,Golden Globe,Best Actress (Drama),false,Monster's Ball
0,Judi Dench,2001,Golden Globe,Best Actress (Drama),false,Iris
0,Nicole Kidman,2001,Golden Globe,Best Actress (Drama),false,The Others
0,Tilda Swinton,2001,Golden Globe,Best Actress (Drama),false,The Deep End
0,Nicole Kidman,2001,Golden Globe,Best Actress (Comedy/Musical),true,Moulin Rouge!
0,Thora Birch,2001,Golden Globe,Best Actress (Comedy/Musical),false,Ghost World
0,Cate Blanchett,2001,Golden Globe,Best Actress (Comedy/Musical),false,Bandits
0,Reese Witherspoon,2001,Golden Globe,Best Actress (Comedy/Musical),false,Legally Blonde
0,Renée Zellweger,2001,Golden Globe,Best Actress (Comedy/Musical),false,Bridget Jones's Diary
0,Ang Lee,2000,Golden Globe,Best Director,true,Crouching Tiger Hidden Dragon
0,Ridley Scott,2000,Golden Globe,Best Director,false,Gladiator
0,Steven Soderbergh,2000,Golden Globe,Best Director,false,Erin Brockovich
0,Steven Soderbergh,2000,Golden Globe,Best Director,false,Traffic
0,Istvan Szabo,2000,Golden Globe,Best Director,false,Sunshine
0,Tom Hanks,2000,Golden Globe,Best Actor (Drama),true,Cast Away
0,Javier Bardem,2000,Golden Globe,Best Actor (Drama),false,Before Night Falls
0,Russell Crowe,2000,Golden Globe,Best Actor (Drama),false,Gladiator
0,Michael Douglas,2000,Golden Globe,Best Actor (Drama),false,Wonder Boys
0,Geoffrey Rush,2000,Golden Globe,Best Actor (Drama),false,Quills
0,George Clooney,2000,Golden Globe,Best Actor (Comedy/Musical),true,O Brother Where Art Thou?
0,Jim Carrey,2000,Golden Globe,Best Actor (Comedy/Musical),false,How the Grinch Stole Christmas
0,John Cusack,2000,Golden Globe,Best Actor (Comedy/Musical),false,High Fidelity
0,Robert De Niro,2000,Golden Globe,Best Actor (Comedy/Musical),false,Meet the Parents
0,Mel Gibson,2000,Golden Globe,Best Actor (Comedy/Musical),false,What Women Want
0,Julia Roberts,2000,Golden Globe,Best Actress (Drama),true,Erin Brockovich
0,Joan Allen,2000,Golden Globe,Best Actress (Drama),false,The Contender
0,Björk,2000,Golden Globe,Best Actress (Drama),false,Dancer in the Dark
0,Ellen Burstyn,2000,Golden Globe,Best Actress (Drama),false,Requiem for a Dream
0,Laura Linney,2000,Golden Globe,Best Actress (Drama),false,You Can Count On Me
0,Renée Zellweger,2000,Golden Globe,Best Actress (Comedy/Musical),true,Nurse Betty
0,Juliette Binoche,2000,Golden Globe,Best Actress (Comedy/Musical),false,Chocolat
0,Brenda Blethyn,2000,Golden Globe,Best Actress (Comedy/Musical),false,Saving Grace
0,Sandra Bullock,2000,Golden Globe,Best Actress (Comedy/Musical),false,Miss Congeniality
0,Tracey Ullman,2000,Golden Globe,Best Actress (Comedy/Musical),false,Small Time Crooks
0,Sam Mendes,1999,Golden Globe,Best Director,true,American Beauty
0,Norman Jewison,1999,Golden Globe,Best Director,false,The Hurricane
0,Neil Jordan,1999,Golden Globe,Best Director,false,The End of the Affair
0,Michael Mann,1999,Golden Globe,Best Director,false,The Insider
0,Anthony Minghella,1999,Golden Globe,Best Director,false,The Talented Mr. Ripley
0,Denzel Washington,1999,Golden Globe,Best Actor (Drama),true,The Hurricane
0,Russell Crowe,1999,Golden Globe,Best Actor (Drama),false,The Insider
0,Matt Damon,1999,Golden Globe,Best Actor (Drama),false,The Talented Mr. Ripley
0,Richard Farnsworth,1999,Golden Globe,Best Actor (Drama),false,The Straight Story
0,Oliver Stone,1989,Golden Globe,Best Director,true,Born on the Fourth of July
0,Spike Lee,1989,Golden Globe,Best Director,false,Do the Right Thing
0,Rob Reiner,1989,Golden Globe,Best Director,false,When Harry Met Sally...
0,Peter Weir,1989,Golden Globe,Best Director,false,Dead Poets Society
0,Edward Zwick,1989,Golden Globe,Best Director,false,Glory
0,Tom Cruise,1989,Golden Globe,Best Actor (Drama),true,Born on the Fourth of July
0,Daniel Day-Lewis,1989,Golden Globe,Best Actor (Drama),false,My Left Foot
0,Jack Lemmon,1989,Golden Globe,Best Actor (Drama),false,Dad
0,Al Pacino,1989,Golden Globe,Best Actor (Drama),false,Sea of Love
0,Robin Williams,1989,Golden Globe,Best Actor (Drama),false,Dead Poets Society
0,Morgan Freeman,1989,Golden Globe,Best Actor (Comedy/Musical),true,Driving Miss Daisy
0,Billy Crystal,1989,Golden Globe,Best Actor (Comedy/Musical),false,When Harry Met Sally...
0,Michael Douglas,1989,Golden Globe,Best Actor (Comedy/Musical),false,The War of the Roses
0,Steve Martin,1989,Golden Globe,Best Actor (Comedy/Musical),false,Parenthood
0,Jack Nicholson,1989,Golden Globe,Best Actor (Comedy/Musical),false,Batman
0,Michelle Pfeiffer,1989,Golden Globe,Best Actress (Drama),true,The Fabulous Baker Boys
0,Sally Field,1989,Golden Globe,Best Actress (Drama),false,Steel Magnolias
0,Jessica Lange,1989,Golden Globe,Best Actress (Drama),false,Music Box
0,Andie MacDowell,1989,Golden Globe,Best Actress (Drama),false,sex lies and videotape
0,Liv Ullmann,1989,Golden Globe,Best Actress (Drama),false,The Rose Garden
0,Jessica Tandy,1989,Golden Globe,Best Actress (Comedy/Musical),true,Driving Miss Daisy
0,Pauline Collins,1989,Golden Globe,Best Actress (Comedy/Musical),false,Shirley Valentine
0,Meg Ryan,1989,Golden Globe,Best Actress (Comedy/Musical),false,When Harry Met Sally...
0,Meryl Streep,1989,Golden Globe,Best Actress (Comedy/Musical),false,She-Devil
0,Kathleen Turner,1989,Golden Globe,Best Actress (Comedy/Musical),false,The War of the Roses
0,Clint Eastwood,1988,Golden Globe,Best Director,true,Bird
0,Barry Levinson,1988,Golden Globe,Best Director,false,Rain Man
0,Sidney Lumet,1988,Golden Globe,Best Director,false,Running on Empty
0,Mike Nichols,1988,Golden Globe,Best Director,false,Working Girl
0,Alan Parker,1988,Golden Globe,Best Director,false,Mississippi Burning
0,Fred Schepisi,1988,Golden Globe,Best Director,false,A Cry in the Dark
0,Dustin Hoffman,1988,Golden Globe,Best Actor (Drama),true,Rain Man
0,Gene Hackman,1988,Golden Globe,Best Actor (Drama),false,Mississippi Burning
0,Tom Hulce,1988,Golden Globe,Best Actor (Drama),false,Dominick and Eugene
0,Edward James Olmos,1988,Golden Globe,Best Actor (Drama),false,Stand and Deliver
0,Forest Whitaker,1988,Golden Globe,Best Actor (Drama),false,Bird
0,Tom Hanks,1988,Golden Globe,Best Actor (Comedy/Musical),true,Big
0,Michael Caine,1988,Golden Globe,Best Actor (Comedy/Musical),false,Dirty Rotten Scoundrels
0,John Cleese,1988,Golden Globe,Best Actor (Comedy/Musical),false,A Fish Called Wanda
0,Robert De Niro,1988,Golden Globe,Best Actor (Comedy/Musical),false,Midnight Run
0,Bob Hoskins,1988,Golden Globe,Best Actor (Comedy/Musical),false,Who Framed Roger Rabbit
0,Jodie Foster,1988,Golden Globe,Best Actress (Drama),true,The Accused
0,Shirley MacLaine,1988,Golden Globe,Best Actress (Drama),false,Madame Sousatzka
0,Sigourney Weaver,1988,Golden Globe,Best Actress (Drama),false,Gorillas in the Mist
0,Meryl Streep,1988,Golden Globe,Best Actress (Drama),false,A Cry in the Dark
0,Christine Lahti,1988,Golden Globe,Best Actress (Drama),false,Running on Empty
0,Melanie Griffith,1988,Golden Globe,Best Actress (Comedy/Musical),true,Working Girl
0,Jamie Lee Curtis,1988,Golden Globe,Best Actress (Comedy/Musical),false,A Fish Called Wanda
0,Amy Irving,1988,Golden Globe,Best Actress (Comedy/Musical),false,Crossing Delancey
0,Michelle Pfeiffer,1988,Golden Globe,Best Actress (Comedy/Musical),false,Married to the Mob
0,Susan Sarandon,1988,Golden Globe,Best Actress (Comedy/Musical),false,Bull Durham
0,Bernardo Bertolucci,1987,Golden Globe,Best Director,true,The Last Emperor
0,Richard Attenborough,1987,Golden Globe,Best Director,false,Cry Freedom
0,John Boorman,1987,Golden Globe,Best Director,false,Hope and Glory
0,James L. Brooks,1987,Golden Globe,Best Director,false,Broadcast News
0,Adrian Lyne,1987,Golden Globe,Best Director,false,Fatal Attraction
0,Michael Douglas,1987,Golden Globe,Best Actor (Drama),true,Wall Street
0,John Lone,1987,Golden Globe,Best Actor (Drama),false,The Last Emperor
0,Jack Nicholson,1987,Golden Globe,Best Actor (Drama),false,Ironweed
0,Nick Nolte,1987,Golden Globe,Best Actor (Drama),false,Weeds
0,Denzel Washington,1987,Golden Globe,Best Actor (Drama),false,Cry Freedom
0,Robin Williams,1987,Golden Globe,Best Actor (Comedy/Musical),true,Good Morning Vietnam
0,Nicolas Cage,1987,Golden Globe,Best Actor (Comedy/Musical),false,Moonstruck
0,Danny DeVito,1987,Golden Globe,Best Actor (Comedy/Musical),false,Throw Momma from the Train
0,William Hurt,1987,Golden Globe,Best Actor (Comedy/Musical),false,Broadcast News
0,Steve Martin,1987,Golden Globe,Best Actor (Comedy/Musical),false,Roxanne
0,Patrick Swayze,1987,Golden Globe,Best Actor (Comedy/Musical),false,Dirty Dancing
0,Sally Kirkland,1987,Golden Globe,Best Actress (Drama),true,Anna
0,Rachel Chagall,1987,Golden Globe,Best Actress (Drama),false,Gaby: A True Story
0,Glenn Close,1987,Golden Globe,Best Actress (Drama),false,Fatal Attraction
0,Faye Dunaway,1987,Golden Globe,Best Actress (Drama),false,Barfly
